obs_mode,train_scenario,test_scenario,algo,reward_config,curriculum,seed,reward_mean,reward_std,ch4_avg,ch4_std,violation_rate,violation_rate_std,overall_score,terminated_rate,ph_mean,vfa_max_mean,vfa_cvar95,vfa_worst_episode,score_worst,score_cvar95
full,shock_load,temperature_drop,sac,safety_first_curriculum,True,123,-0.519862224017986,1.1702778228589004e-16,1369.5040370300098,0.0,0.7692307692307693,0.0,0.5215370362935579,0.0,7.284857390976396,0.17191934280028193,0.7692307692307693,0.7692307692307693,0.5215370362935579,-0.5215370362935579
full,shock_load,cold_winter,sac,safety_first_curriculum,True,123,0.2448847468472231,2.925694557147251e-17,505.31869605525964,0.0,0.0,0.0,0.6017343046786966,0.0,7.222769036643851,0.13320064735592532,0.0,0.0,0.6017343046786965,-0.6017343046786965
full,shock_load,nominal,sac,safety_first_curriculum,True,456,0.6276805235561734,0.0,1370.3504708650757,0.0,0.0,0.0,0.806384184041212,0.0,7.2039902123845225,0.18517332204510223,0.0,0.0,0.806384184041212,-0.806384184041212
full,shock_load,high_load,sac,safety_first_curriculum,True,456,0.08717889009927936,0.0,1898.404871041069,0.0,0.5259593679458238,1.1702778228589004e-16,0.75940946186137,0.0,7.253188509306672,0.19597351929187742,0.5259593679458239,0.5259593679458239,0.75940946186137,-0.75940946186137
full,shock_load,low_load,sac,safety_first_curriculum,True,456,0.32155366895703985,5.851389114294502e-17,590.9268748783289,0.0,0.0,0.0,0.5870995853561667,0.0,7.192722172683077,0.16735774673389184,0.0,0.0,0.5870995853561668,-0.5870995853561668
full,shock_load,shock_load,sac,safety_first_curriculum,True,456,0.6286379146456614,1.1702778228589004e-16,1372.8011927978637,0.0,0.0,0.0,0.8070713981267632,0.0,7.203887881883975,0.185104902976096,0.0,0.0,0.8070713981267632,-0.8070713981267632
full,shock_load,temperature_drop,sac,safety_first_curriculum,True,456,0.6271826266778312,1.1702778228589004e-16,1368.1596651480424,2.396728981215028e-13,0.0,0.0,0.8055632385525728,0.0,7.20450307359404,0.18553229298353674,0.0,0.0,0.8055632385525728,-0.8055632385525728
full,shock_load,cold_winter,sac,safety_first_curriculum,True,456,0.34079779425487544,0.0,638.205432338771,0.0,0.0,0.0,0.6579867358706639,0.0,7.271340024742193,0.17664658309887377,0.0,0.0,0.6579867358706639,-0.6579867358706639
full,temperature_drop,nominal,sac,safety_first_curriculum,True,42,0.6260119700939856,0.0,1271.3378609205213,0.0,0.0,0.0,0.8098265117344148,0.0,7.2411081452563595,0.1782239638665409,0.0,0.0,0.8098265117344148,-0.8098265117344148
full,temperature_drop,high_load,sac,safety_first_curriculum,True,42,0.5437506053272539,1.1702778228589004e-16,1396.4570985037612,2.396728981215028e-13,0.09515540892516061,0.0,0.8356840143420863,0.0,7.2594634892755705,0.14533599829771354,0.09515540892516061,0.09515540892516061,0.8356840143420863,-0.8356840143420863
full,temperature_drop,low_load,sac,safety_first_curriculum,True,42,0.3232675701227201,0.0,591.9622435330236,0.0,0.0,0.0,0.5715768955383276,0.0,7.1958051368803355,0.13337749209319621,0.0,0.0,0.5715768955383277,-0.5715768955383277
full,temperature_drop,shock_load,sac,safety_first_curriculum,True,42,0.6261276279555762,1.1702778228589004e-16,1271.8178898961692,0.0,0.0,0.0,0.8100309898448824,0.0,7.241369226370227,0.17564273783678797,0.0,0.0,0.8100309898448824,-0.8100309898448824
full,temperature_drop,temperature_drop,sac,safety_first_curriculum,True,42,0.6259908131355513,1.1702778228589004e-16,1270.758789187979,0.0,0.0,0.0,0.8094916726972876,0.0,7.241094060398015,0.17639518649530417,0.0,0.0,0.8094916726972876,-0.8094916726972876
full,temperature_drop,cold_winter,sac,safety_first_curriculum,True,42,0.3265467596115115,0.0,631.1889555436326,1.198364490607514e-13,0.0,0.0,0.62510021273472,0.0,7.259593401611399,0.13316513665873358,0.0,0.0,0.62510021273472,-0.62510021273472
full,temperature_drop,nominal,sac,safety_first_curriculum,True,123,0.7769501073996691,0.0,1759.0025784146812,2.396728981215028e-13,0.010765757944087516,0.0,0.9266497418774472,0.0,7.221079703810455,0.21404734141348225,0.010765757944087516,0.010765757944087516,0.9266497418774472,-0.9266497418774472
full,temperature_drop,high_load,sac,safety_first_curriculum,True,123,0.03605665961964209,0.0,1853.5254958566445,0.0,0.5210974127452683,0.0,0.7443106674750057,0.0,7.252547455967971,0.2144153515818506,0.5210974127452683,0.5210974127452683,0.7443106674750057,-0.7443106674750057
full,temperature_drop,low_load,sac,safety_first_curriculum,True,123,0.3565718721309611,0.0,1337.2446517199878,0.0,0.15315158881750304,0.0,0.7666967893993937,0.0,7.020116304654399,0.22968560960349266,0.15315158881750304,0.15315158881750304,0.7666967893993938,-0.7666967893993938
full,temperature_drop,shock_load,sac,safety_first_curriculum,True,123,0.776494513618218,0.0,1759.5527019231224,2.396728981215028e-13,0.011460322972738324,1.828559098217032e-18,0.9265994317924526,0.0,7.2211006003347125,0.2145878853202579,0.011460322972738322,0.011460322972738322,0.9265994317924527,-0.9265994317924527
full,temperature_drop,temperature_drop,sac,safety_first_curriculum,True,123,0.7740458904349311,0.0,1757.7342673121116,0.0,0.013370376801528045,1.828559098217032e-18,0.9250677755758158,0.0,7.221694846213138,0.21605399365811814,0.013370376801528043,0.013370376801528043,0.9250677755758159,-0.9250677755758159
full,temperature_drop,cold_winter,sac,safety_first_curriculum,True,123,-0.5203829616402548,1.1702778228589004e-16,721.3647258630696,1.198364490607514e-13,0.4648376454245529,5.851389114294502e-17,0.420819936888816,0.0,7.031706815829942,0.6250091012140653,0.46483764542455286,0.46483764542455286,0.4208199368888161,-0.4208199368888161
full,temperature_drop,nominal,sac,safety_first_curriculum,True,456,0.6273167453900406,0.0,1612.8880360351964,2.396728981215028e-13,0.06945650286508075,0.0,0.8756507418106405,0.0,7.245656250781087,0.18011943391711863,0.06945650286508075,0.06945650286508075,0.8756507418106406,-0.8756507418106406
full,temperature_drop,high_load,sac,safety_first_curriculum,True,456,-0.457078999778891,5.851389114294502e-17,1737.3364138272614,0.0,0.820628581350929,0.0,0.601419632235112,0.0,7.273139465179257,0.19396764350350074,0.820628581350929,0.820628581350929,0.601419632235112,-0.601419632235112
full,temperature_drop,low_load,sac,safety_first_curriculum,True,456,0.6247813388488747,0.0,1363.1356922415755,2.396728981215028e-13,0.0,0.0,0.8475253730483295,0.0,7.181592961837889,0.157159781582761,0.0,0.0,0.8475253730483295,-0.8475253730483295
full,temperature_drop,shock_load,sac,safety_first_curriculum,True,456,0.6279225673846753,0.0,1614.43229196002,0.0,0.06945650286508075,0.0,0.8759992229001285,0.0,7.245732382737232,0.18010704591516866,0.06945650286508075,0.06945650286508075,0.8759992229001285,-0.8759992229001285
full,temperature_drop,temperature_drop,sac,safety_first_curriculum,True,456,0.6275610597238372,1.1702778228589004e-16,1613.8814830203041,2.396728981215028e-13,0.06945650286508075,0.0,0.8759543488224061,0.0,7.245982623717777,0.1800506435136185,0.06945650286508075,0.06945650286508075,0.8759543488224061,-0.8759543488224061
full,temperature_drop,cold_winter,sac,safety_first_curriculum,True,456,0.40422501843427766,5.851389114294502e-17,792.4077464129007,0.0,0.0,0.0,0.6741856739149121,0.0,7.271948879331876,0.16095686636134562,0.0,0.0,0.6741856739149122,-0.6741856739149122
full,cold_winter,nominal,sac,safety_first_curriculum,True,42,-1.0811588326821358,2.340555645717801e-16,934.2585988350914,1.198364490607514e-13,0.9946171210279562,1.1702778228589004e-16,0.33948944965904293,0.0,7.327696625105412,0.13321619291648854,0.9946171210279563,0.9946171210279563,0.33948944965904293,-0.33948944965904293
full,cold_winter,high_load,sac,safety_first_curriculum,True,42,-1.151208605499742,0.0,1048.96182361338,2.396728981215028e-13,0.9937489147421429,1.1702778228589004e-16,0.3785297536735778,0.0,7.372193459896183,0.14952572693737923,0.9937489147421428,0.9937489147421428,0.3785297536735778,-0.3785297536735778
full,cold_winter,low_load,sac,safety_first_curriculum,True,42,0.29089345399798766,0.0,558.0707583306255,0.0,0.023094287202639348,0.0,0.6486850345384958,0.0,7.257684853165712,0.13317263476151364,0.023094287202639348,0.023094287202639348,0.6486850345384958,-0.6486850345384958
full,cold_winter,shock_load,sac,safety_first_curriculum,True,42,-1.0821442844188938,2.340555645717801e-16,934.452458355888,1.198364490607514e-13,0.9946171210279562,1.1702778228589004e-16,0.33934762272991514,0.0,7.328269562975161,0.13321619291648854,0.9946171210279563,0.9946171210279563,0.33934762272991514,-0.33934762272991514
full,cold_winter,temperature_drop,sac,safety_first_curriculum,True,42,-1.0805021634529521,0.0,934.3933901478765,1.198364490607514e-13,0.9946171210279562,1.1702778228589004e-16,0.3395261212901771,0.0,7.327724245324783,0.13321619291648854,0.9946171210279563,0.9946171210279563,0.3395261212901771,-0.3395261212901771
full,cold_winter,cold_winter,sac,safety_first_curriculum,True,42,0.3987643032396636,5.851389114294502e-17,786.218303573337,0.0,0.0,0.0,0.7102705515508172,0.0,7.261785668061014,0.13321553366485306,0.0,0.0,0.7102705515508172,-0.7102705515508172
full,cold_winter,nominal,sac,safety_first_curriculum,True,123,-1.1182158757745833,2.340555645717801e-16,679.1039294556148,0.0,0.9725646813682932,1.1702778228589004e-16,0.26497449094985936,0.0,7.306180791201588,0.13328472082961523,0.9725646813682931,0.9725646813682931,0.26497449094985936,-0.26497449094985936
full,cold_winter,high_load,sac,safety_first_curriculum,True,123,-2.356005700178492,0.0,1738.0296837684048,0.0,0.9909706546275394,1.1702778228589004e-16,0.47970528026383263,0.0,7.378289100150508,0.4422121777850176,0.9909706546275395,0.9909706546275395,0.47970528026383263,-0.47970528026383263
full,cold_winter,low_load,sac,safety_first_curriculum,True,123,0.28182184860207193,0.0,499.21326967584656,5.99182245303757e-14,0.010939399201250217,0.0,0.645973787159752,0.0,7.25860961291194,0.1332079532454051,0.010939399201250217,0.010939399201250217,0.6459737871597518,-0.6459737871597518
full,cold_winter,shock_load,sac,safety_first_curriculum,True,123,-1.1182285652650976,0.0,680.916167810511,0.0,0.9725646813682932,1.1702778228589004e-16,0.2647625564807804,0.0,7.306689664742294,0.13328472082961523,0.9725646813682931,0.9725646813682931,0.26476255648078045,-0.26476255648078045
full,cold_winter,temperature_drop,sac,safety_first_curriculum,True,123,-1.1177204340363995,0.0,679.1478139205668,1.198364490607514e-13,0.9725646813682932,1.1702778228589004e-16,0.2649927138512735,0.0,7.306148196258357,0.13328472082961523,0.9725646813682931,0.9725646813682931,0.2649927138512735,-0.2649927138512735
full,cold_winter,cold_winter,sac,safety_first_curriculum,True,123,0.3422151278948082,5.851389114294502e-17,682.2489840758182,0.0,0.0,0.0,0.659891660068924,0.0,7.2499991390536325,0.13327977794145146,0.0,0.0,0.659891660068924,-0.659891660068924
full,cold_winter,nominal,sac,safety_first_curriculum,True,456,0.6728878738413888,0.0,1488.4005274061606,0.0,0.0,0.0,0.8650521250141058,0.0,7.137769746546562,0.1901441398997455,0.0,0.0,0.8650521250141057,-0.8650521250141057
full,cold_winter,high_load,sac,safety_first_curriculum,True,456,0.6277779932115992,0.0,1902.096903926528,2.396728981215028e-13,0.17034207327661052,0.0,0.8883969605785464,0.0,7.230895737750702,0.21408599504675313,0.17034207327661052,0.17034207327661052,0.8883969605785466,-0.8883969605785466
full,cold_winter,low_load,sac,safety_first_curriculum,True,456,0.2966939102761904,5.851389114294502e-17,598.8626468295627,0.0,0.0,0.0,0.5644427852244933,0.0,7.080281782688219,0.15349672134611783,0.0,0.0,0.5644427852244933,-0.5644427852244933
full,cold_winter,shock_load,sac,safety_first_curriculum,True,456,0.6741346238058527,0.0,1490.8556003521364,2.396728981215028e-13,0.0,0.0,0.8654719662439685,0.0,7.138599146644904,0.19066225003705184,0.0,0.0,0.8654719662439685,-0.8654719662439685
full,cold_winter,temperature_drop,sac,safety_first_curriculum,True,456,0.6724274098914567,0.0,1487.419481125062,0.0,0.0,0.0,0.8648202450301449,0.0,7.137621976484626,0.1901441398997455,0.0,0.0,0.8648202450301449,-0.8648202450301449
full,cold_winter,cold_winter,sac,safety_first_curriculum,True,456,0.23840786504700295,0.0,566.9179163880262,0.0,0.0017364125716270186,0.0,0.5803824308937433,0.0,7.144810362840831,0.20449411160354652,0.0017364125716270186,0.0017364125716270186,0.5803824308937434,-0.5803824308937434
full,nominal,nominal,sac,safety_first,True,42,0.6224151286857145,0.0,1519.7898708554853,2.396728981215028e-13,0.025004341031429067,0.0,0.8820145700155273,0.0,7.246121715347362,0.16456720443111256,0.025004341031429067,0.025004341031429067,0.8820145700155273,-0.8820145700155273
full,nominal,high_load,sac,safety_first,True,42,-0.3055925073445543,0.0,1547.74981925857,0.0,0.6591422121896162,0.0,0.6389247066782328,0.0,7.264519787693236,0.16319450308627273,0.6591422121896162,0.6591422121896162,0.6389247066782328,-0.6389247066782328
full,nominal,low_load,sac,safety_first,True,42,0.6037860809867504,1.1702778228589004e-16,1396.741245979887,0.0,0.0,0.0,0.8415940114990906,0.0,7.201132724975165,0.17336956298143008,0.0,0.0,0.8415940114990907,-0.8415940114990907
full,nominal,shock_load,sac,safety_first,True,42,0.6217379161488822,1.1702778228589004e-16,1518.5166185653904,0.0,0.025004341031429067,0.0,0.8813606537590715,0.0,7.246411377204041,0.16614678558645685,0.025004341031429067,0.025004341031429067,0.8813606537590715,-0.8813606537590715
full,nominal,temperature_drop,sac,safety_first,True,42,0.6225398592015325,1.1702778228589004e-16,1519.756588172348,0.0,0.025004341031429067,0.0,0.8819455098914449,0.0,7.246378058049106,0.16060945575435742,0.025004341031429067,0.025004341031429067,0.881945509891445,-0.881945509891445
full,nominal,cold_winter,sac,safety_first,True,42,0.35143621042807893,5.851389114294502e-17,739.2779794355727,1.198364490607514e-13,0.0,0.0,0.6550960922575493,0.0,7.261190001894096,0.17854774005521418,0.0,0.0,0.6550960922575493,-0.6550960922575493
full,nominal,nominal,sac,safety_first,True,123,0.5881130958346222,1.1702778228589004e-16,2007.5048293124462,2.396728981215028e-13,0.18006598367772184,0.0,0.9110258512645879,0.0,7.245467202588746,0.21354868697867752,0.18006598367772184,0.18006598367772184,0.9110258512645879,-0.9110258512645879
full,nominal,high_load,sac,safety_first,True,123,-0.09077358775878759,1.4628472785736255e-17,2116.8677736992217,0.0,0.5999305434971349,0.0,0.7729110575445661,0.0,7.257386709162377,0.22153085873090456,0.5999305434971349,0.5999305434971349,0.7729110575445661,-0.7729110575445661
full,nominal,low_load,sac,safety_first,True,123,0.5606125499918297,0.0,1339.9176046518933,0.0,0.0,0.0,0.8253535017787014,0.0,7.153012275067118,0.18763952415139543,0.0,0.0,0.8253535017787014,-0.8253535017787014
full,nominal,shock_load,sac,safety_first,True,123,0.5929634467435616,1.1702778228589004e-16,2008.5671398043746,0.0,0.17780864733460672,2.925694557147251e-17,0.9123398100130556,0.0,7.245655569232747,0.21228009280124596,0.1778086473346067,0.1778086473346067,0.9123398100130556,-0.9123398100130556
full,nominal,temperature_drop,sac,safety_first,True,123,0.5895193762468666,0.0,2007.6177794682476,2.396728981215028e-13,0.17937141864907105,2.925694557147251e-17,0.9112382971892756,0.0,7.2456623169650145,0.21214262281710644,0.17937141864907102,0.17937141864907102,0.9112382971892757,-0.9112382971892757
full,nominal,cold_winter,sac,safety_first,True,123,-0.5334146735307599,0.0,1079.806280094193,0.0,0.2584519572953737,0.0,-0.3643096252325885,1.0,7.15950885683375,0.801213678678941,0.2584519572953737,0.2584519572953737,-0.3643096252325885,0.3643096252325885
full,nominal,nominal,sac,safety_first,True,456,0.7766855521785089,0.0,1866.4328388671893,0.0,0.0067720090293453715,9.14279549108516e-19,0.9482362663885409,0.0,7.231242403534168,0.20712297362667048,0.006772009029345372,0.006772009029345372,0.9482362663885409,-0.9482362663885409
full,nominal,high_load,sac,safety_first,True,456,0.35366167025763595,0.0,1941.2949949037124,2.396728981215028e-13,0.31151241534988705,5.851389114294502e-17,0.8503846835576632,0.0,7.252233075831652,0.2230594309378448,0.3115124153498871,0.3115124153498871,0.8503846835576631,-0.8503846835576631
full,nominal,low_load,sac,safety_first,True,456,0.3853385473954977,0.0,998.5750127626204,1.198364490607514e-13,0.017016843201944777,3.657118196434064e-18,0.690120862802923,0.0,7.142697339587437,0.21781723156760346,0.01701684320194478,0.01701684320194478,0.690120862802923,-0.690120862802923
full,nominal,shock_load,sac,safety_first,True,456,0.7756768200098867,1.1702778228589004e-16,1866.5335730796367,2.396728981215028e-13,0.007813856572321583,0.0,0.9478646054666914,0.0,7.231847330783367,0.20712297362667048,0.007813856572321583,0.007813856572321583,0.9478646054666915,-0.9478646054666915
full,nominal,temperature_drop,sac,safety_first,True,456,0.7773906991920676,1.1702778228589004e-16,1867.4211895304175,2.396728981215028e-13,0.0067720090293453715,9.14279549108516e-19,0.9484396460596057,0.0,7.231585406393828,0.20712297362667048,0.006772009029345372,0.006772009029345372,0.9484396460596056,-0.9484396460596056
full,nominal,cold_winter,sac,safety_first,True,456,-0.14652609556106766,0.0,1381.2917959485799,2.396728981215028e-13,0.29585462805224305,0.0,-0.3213594850447725,1.0,7.185070752756362,0.8009410241384602,0.29585462805224305,0.29585462805224305,-0.3213594850447725,0.3213594850447725
full,high_load,nominal,sac,safety_first,True,42,0.4623549962986682,5.851389114294502e-17,1173.019945209748,0.0,0.0,0.0,0.8097186550687272,0.0,7.119310401052081,0.1561995041975041,0.0,0.0,0.8097186550687273,-0.8097186550687273
full,high_load,high_load,sac,safety_first,True,42,0.5720584816013934,0.0,1361.0505075226667,0.0,0.0,0.0,0.8562157500315337,0.0,7.210857089642468,0.1480737075398371,0.0,0.0,0.8562157500315336,-0.8562157500315336
full,high_load,low_load,sac,safety_first,True,42,0.27503495204203915,0.0,763.817451020709,0.0,0.0,0.0,0.6901372383746838,0.0,6.988210472712805,0.13375539623398347,0.0,0.0,0.6901372383746838,-0.6901372383746838
full,high_load,shock_load,sac,safety_first,True,42,0.46288630245865753,0.0,1174.2415585719532,2.396728981215028e-13,0.0,0.0,0.8099947181867208,0.0,7.119988991221973,0.15528702926281795,0.0,0.0,0.8099947181867209,-0.8099947181867209
full,high_load,temperature_drop,sac,safety_first,True,42,0.4610389463466798,5.851389114294502e-17,1170.170627193053,0.0,0.0,0.0,0.8087484324910156,0.0,7.119026336868397,0.1558991339701694,0.0,0.0,0.8087484324910156,-0.8087484324910156
full,high_load,cold_winter,sac,safety_first,True,42,0.18660198484937768,2.925694557147251e-17,445.54705375221783,0.0,0.007813856572321583,0.0,0.5394714273995935,0.0,7.0609184104920235,0.21914688938222932,0.007813856572321583,0.007813856572321583,0.5394714273995935,-0.5394714273995935
full,high_load,nominal,sac,safety_first,True,123,0.5318126199434746,0.0,1295.4111750401585,2.396728981215028e-13,0.0,0.0,0.8325979343427552,0.0,7.179141850037799,0.1545750252786333,0.0,0.0,0.8325979343427552,-0.8325979343427552
full,high_load,high_load,sac,safety_first,True,123,0.6027432578443175,0.0,1412.685554096799,0.0,0.0,0.0,0.8684188977450302,0.0,7.235205745549422,0.1434768827932355,0.0,0.0,0.8684188977450302,-0.8684188977450302
full,high_load,low_load,sac,safety_first,True,123,0.32712725274922183,0.0,899.5815434511627,1.198364490607514e-13,0.0,0.0,0.729749446790606,0.0,7.05885522997986,0.13817181130160588,0.0,0.0,0.729749446790606,-0.729749446790606
full,high_load,shock_load,sac,safety_first,True,123,0.5330453663676715,1.1702778228589004e-16,1297.0510172226757,2.396728981215028e-13,0.0,0.0,0.8332306615006078,0.0,7.1812079229619545,0.1542341266514251,0.0,0.0,0.8332306615006078,-0.8332306615006078
full,high_load,temperature_drop,sac,safety_first,True,123,0.5319435463556774,0.0,1295.457305268033,2.396728981215028e-13,0.0,0.0,0.8326930093180694,0.0,7.180248068613432,0.1489926942665068,0.0,0.0,0.8326930093180694,-0.8326930093180694
full,high_load,cold_winter,sac,safety_first,True,123,0.22053317409250422,2.925694557147251e-17,539.1510731417102,0.0,0.01684320194478208,0.0,0.5671019506092058,0.0,7.09481776178918,0.21194854539412172,0.01684320194478208,0.01684320194478208,0.5671019506092058,-0.5671019506092058
full,high_load,nominal,sac,safety_first,True,456,0.13586383938591676,2.925694557147251e-17,1754.014623043317,2.396728981215028e-13,0.4151762458760201,5.851389114294502e-17,0.7465670057374627,0.0,7.087275480015204,0.2995306403655814,0.41517624587602014,0.41517624587602014,0.7465670057374627,-0.7465670057374627
full,high_load,high_load,sac,safety_first,True,456,-0.17955224301125156,2.925694557147251e-17,2275.32214872428,4.793457962430056e-13,0.7376280604271575,0.0,0.7221082486872892,0.0,7.1862127928046515,0.32716993167421843,0.7376280604271575,0.7376280604271575,0.7221082486872892,-0.7221082486872892
full,high_load,low_load,sac,safety_first,True,456,-0.19593253364539504,0.0,1208.8815175694815,0.0,0.4299357527348498,0.0,0.6313310971116921,0.0,6.9444422355676725,0.31693383138714515,0.4299357527348498,0.4299357527348498,0.6313310971116921,-0.6313310971116921
full,high_load,shock_load,sac,safety_first,True,456,0.1385868773312033,0.0,1756.8691981512893,0.0,0.4162180934189964,5.851389114294502e-17,0.7468380302333967,0.0,7.087900700635399,0.2978879722455368,0.41621809341899635,0.41621809341899635,0.7468380302333967,-0.7468380302333967
full,high_load,temperature_drop,sac,safety_first,True,456,0.13385023080785705,0.0,1753.8153471460307,0.0,0.4162180934189964,5.851389114294502e-17,0.7461095246164742,0.0,7.087150692812706,0.2999453243256642,0.41621809341899635,0.41621809341899635,0.7461095246164741,-0.7461095246164741
full,high_load,cold_winter,sac,safety_first,True,456,-1.6313130882692932,2.340555645717801e-16,1637.3650381020093,2.396728981215028e-13,0.7380191693290736,1.1702778228589004e-16,-0.3922528344460856,1.0,7.1243932612498195,0.8011447966197778,0.7380191693290735,0.7380191693290735,-0.3922528344460856,0.3922528344460856
full,low_load,nominal,sac,safety_first,True,42,-1.3645769177700013,0.0,2147.9922533747026,4.793457962430056e-13,0.9454766452509116,0.0,0.6120257538659624,0.0,7.2959371326131786,0.35317446902589766,0.9454766452509116,0.9454766452509116,0.6120257538659624,-0.6120257538659624
full,low_load,high_load,sac,safety_first,True,42,-3.8852291056031283,4.681111291435602e-16,2375.8015098528913,4.793457962430056e-13,0.9977426636568849,0.0,0.6497997867345464,0.0,7.359477512967115,0.647244875300201,0.9977426636568849,0.9977426636568849,0.6497997867345464,-0.6497997867345464
full,low_load,low_load,sac,safety_first,True,42,0.5093622459094834,0.0,1323.5517487334796,0.0,0.05243965966313596,0.0,0.749209717735214,0.0,7.2016519782083765,0.23294489427071846,0.05243965966313596,0.05243965966313596,0.749209717735214,-0.749209717735214
full,low_load,shock_load,sac,safety_first,True,42,-1.3716725281271835,0.0,2150.1489250767,4.793457962430056e-13,0.9482549053655148,0.0,0.6109508596308825,0.0,7.29619031731055,0.353725582950712,0.9482549053655148,0.9482549053655148,0.6109508596308824,-0.6109508596308824
full,low_load,temperature_drop,sac,safety_first,True,42,-1.3611182142410598,0.0,2147.6193668172737,0.0,0.9454766452509116,0.0,0.6116847790078619,0.0,7.295762872662108,0.3528431953665451,0.9454766452509116,0.9454766452509116,0.6116847790078618,-0.6116847790078618
full,low_load,cold_winter,sac,safety_first,True,42,0.19682155719200817,2.925694557147251e-17,814.7201452932638,0.0,0.13057822538635183,2.925694557147251e-17,0.566838034172388,0.0,7.092856536841093,0.3099547505143763,0.1305782253863518,0.1305782253863518,0.566838034172388,-0.566838034172388
full,low_load,nominal,sac,safety_first,True,123,-1.5522466197661482,0.0,2170.0347370308086,0.0,0.9044973085605139,1.1702778228589004e-16,0.6361911629033904,0.0,7.300086762711345,0.3203302343422335,0.904497308560514,0.904497308560514,0.6361911629033904,-0.6361911629033904
full,low_load,high_load,sac,safety_first,True,123,-3.629430794837012,0.0,2274.6814167269767,0.0,0.987845111998611,1.1702778228589004e-16,0.6371570176568132,0.0,7.363599664125905,0.6435932119119048,0.9878451119986109,0.9878451119986109,0.6371570176568132,-0.6371570176568132
full,low_load,low_load,sac,safety_first,True,123,0.7305391170333816,0.0,1742.2081105212499,0.0,0.0,0.0,0.9153046894404971,0.0,7.185077274108798,0.19826132487174375,0.0,0.0,0.9153046894404971,-0.9153046894404971
full,low_load,shock_load,sac,safety_first,True,123,-1.5671452896342006,0.0,2170.089937437383,0.0,0.9124848063899982,1.1702778228589004e-16,0.6329026023608172,0.0,7.300623581499655,0.32010473141240603,0.9124848063899983,0.9124848063899983,0.6329026023608173,-0.6329026023608173
full,low_load,temperature_drop,sac,safety_first,True,123,-1.5415237258493035,0.0,2166.5552618463835,0.0,0.8982462233026567,0.0,0.6376116934994582,0.0,7.299974974990701,0.31881542552080827,0.8982462233026567,0.8982462233026567,0.6376116934994581,-0.6376116934994581
full,low_load,cold_winter,sac,safety_first,True,123,0.5135002343986252,1.1702778228589004e-16,1129.3673395445578,2.396728981215028e-13,0.009376627886785898,1.828559098217032e-18,0.7577420671827024,0.0,7.206325462181513,0.2138187475128824,0.0093766278867859,0.0093766278867859,0.7577420671827024,-0.7577420671827024
full,low_load,nominal,sac,safety_first,True,456,-1.7096200243765096,2.340555645717801e-16,2297.7161530214116,4.793457962430056e-13,0.9439138739364473,0.0,0.6583193816901147,0.0,7.302317723771433,0.33055223633095576,0.9439138739364473,0.9439138739364473,0.6583193816901147,-0.6583193816901147
full,low_load,high_load,sac,safety_first,True,456,-3.4557545410117867,0.0,2300.4806287059046,4.793457962430056e-13,0.9968744573710714,0.0,0.6479358268824142,0.0,7.367393022061184,0.5594673662118266,0.9968744573710714,0.9968744573710714,0.6479358268824142,-0.6479358268824142
full,low_load,low_load,sac,safety_first,True,456,0.7104804183449814,0.0,1720.9739271375797,2.396728981215028e-13,0.018058690744920995,3.657118196434064e-18,0.8858747160848204,0.0,7.194527189427229,0.2085587026146082,0.01805869074492099,0.01805869074492099,0.8858747160848203,-0.8858747160848203
full,low_load,shock_load,sac,safety_first,True,456,-1.7209857276245248,0.0,2298.0679381045184,4.793457962430056e-13,0.9465184927938879,1.1702778228589004e-16,0.6572481846112865,0.0,7.302782240022429,0.33059651389252714,0.9465184927938878,0.9465184927938878,0.6572481846112865,-0.6572481846112865
full,low_load,temperature_drop,sac,safety_first,True,456,-1.706948446422849,0.0,2298.000415865732,0.0,0.943566591422122,1.1702778228589004e-16,0.6585211918111036,0.0,7.302362574265418,0.33022761840154147,0.9435665914221218,0.9435665914221218,0.6585211918111037,-0.6585211918111037
full,low_load,cold_winter,sac,safety_first,True,456,-0.8485877473119299,0.0,1005.2458881476648,0.0,0.9133530126758117,1.1702778228589004e-16,0.3395461392962787,0.0,7.111365941185186,0.29442657573687875,0.9133530126758118,0.9133530126758118,0.33954613929627864,-0.33954613929627864
full,shock_load,nominal,sac,safety_first,True,42,0.6294897933923098,0.0,1419.2353722109222,0.0,0.0,0.0,0.8490645035577102,0.0,7.232841832840135,0.15223185030172598,0.0,0.0,0.8490645035577102,-0.8490645035577102
full,shock_load,high_load,sac,safety_first,True,42,0.7075099745460616,0.0,1775.9213968646302,0.0,0.045494009376627884,0.0,0.9118526866816394,0.0,7.247361866949585,0.20819069639106874,0.045494009376627884,0.045494009376627884,0.9118526866816394,-0.9118526866816394
full,shock_load,low_load,sac,safety_first,True,42,0.2940540622745278,0.0,631.8457786837546,1.198364490607514e-13,0.0,0.0,0.6255506201581509,0.0,7.231496225371546,0.13317246604524965,0.0,0.0,0.6255506201581508,-0.6255506201581508
full,shock_load,shock_load,sac,safety_first,True,42,0.6312140168353967,1.1702778228589004e-16,1424.0057807100382,0.0,0.0,0.0,0.8506595104375678,0.0,7.232497589498125,0.15264122949277326,0.0,0.0,0.8506595104375678,-0.8506595104375678
full,shock_load,temperature_drop,sac,safety_first,True,42,0.6284909355002847,0.0,1416.2217865034247,2.396728981215028e-13,0.0,0.0,0.848037801077113,0.0,7.233278760597189,0.15778235210980004,0.0,0.0,0.8480378010771129,-0.8480378010771129
