day,T_L,T_a,F_K,q_ch4,VFA,pH,tau_a,scenario
1.0208336599999999,34.34785363262796,34.98879637079534,0.9918175084544016,1608.633409350682,0.13328485036340923,7.261561660128776,30,cold_winter
1.03125033,34.34115915125102,34.98857269827141,0.9916521523956476,1601.6458796921781,0.13242425386742407,7.261768401140921,30,cold_winter
1.041667,34.33443918641416,34.988346774892534,0.9914845608162379,1594.9267330157363,0.13159562757172882,7.261960557866705,30,cold_winter
1.05208367,34.32769488775847,34.98811859279226,0.9913147472236706,1588.463687817693,0.1307939302454766,7.262137757977584,30,cold_winter
1.06250034,34.3209273147782,34.987888144491365,0.9911427238741166,1582.2356752396418,0.13001373581389572,7.262299909504558,30,cold_winter
1.0729170099999998,34.31413741914514,34.98765542286304,0.9909685011944799,1576.2209888558177,0.12925087496489138,7.262446986983045,30,cold_winter
1.08333368,34.30732605624564,34.98742042109609,0.9907920879634197,1570.4064287084102,0.12850325677487393,7.262578854096205,30,cold_winter
1.0937503499999999,34.30049402991449,34.987183132669486,0.9906134924117351,1564.7884336996995,0.12776970955695574,7.262695552176528,30,cold_winter
1.10416702,34.29364209794687,34.98694355133517,0.9904327223130658,1559.3238520831806,0.12704898887912058,7.2627973345408074,30,cold_winter
1.11458369,34.28677093412017,34.98670167109589,0.990249783876816,1554.0148058559382,0.12634002419216236,7.262884931689248,30,cold_winter
1.12500036,34.27988110965077,34.98645748617287,0.9900646811258179,1548.8329137860949,0.12564281005705352,7.262958974163939,30,cold_winter
1.13541703,34.27297311888378,34.98621099097397,0.9898774164936054,1543.7647622972065,0.12495875705780914,7.263020006026932,30,cold_winter
1.1458336999999998,34.26604742416248,34.985962180074296,0.989687992007019,1538.8052486314164,0.12429069495260342,7.26306843509584,30,cold_winter
1.15625037,34.259104492444806,34.98571104821184,0.9894964103002359,1533.9588414865063,0.12364298436217867,7.263104500737709,30,cold_winter
1.1666670399999999,34.25214483560967,34.98545759029531,0.9893026757922827,1529.2413722004203,0.12302117216752671,7.263128266030826,30,cold_winter
1.17708371,34.24516905607658,34.98520180142833,0.9891067960824506,1524.6711297667216,0.12243063397116641,7.263139843901519,30,cold_winter
1.18750038,34.23817785326054,34.984943676941725,0.9889087822599679,1520.2670001207139,0.12187559319938863,7.263139536850999,30,cold_winter
1.19791705,34.2311719979391,34.984683212423874,0.9887086482678736,1516.0402151838139,0.1213587931218193,7.263127800435186,30,cold_winter
1.20833372,34.22415230517686,34.98442040374033,0.9885064101839008,1511.997856977936,0.12088175210770331,7.263105196425651,30,cold_winter
1.2187503899999999,34.21711961330328,34.98415524704558,0.9883020856427134,1508.146174662681,0.12044553044614241,7.263072262692145,30,cold_winter
1.22916706,34.21007478304142,34.98388773879054,0.9880956938414382,1504.4932578096375,0.12005126525102333,7.263029457417155,30,cold_winter
1.2395837299999999,34.20301870940085,34.983617875732136,0.9878872559372455,1501.0489993871179,0.11970025594618199,7.262977196075749,30,cold_winter
1.2500004,34.195952328753606,34.98334565494616,0.9876767953133851,1497.8234924253352,0.11939347504930836,7.262915953174365,30,cold_winter
1.26041707,34.18887661354307,34.983071073841074,0.9874643374680787,1494.8192894540537,0.1191302612556072,7.262846518118335,30,cold_winter
