day,VFA,pH,q_ch4,T_L,T_a,F_K,controller,terminated,survival_days
3.3229166666666665,0.17540498471663107,7.255863833115198,1910.148000495569,33.38365543878467,34.90538704299314,0.9547427547845008,PID,True,22.6875
3.333333333333333,0.17390266368329596,7.256265587327289,1899.045911507759,33.37859728960706,34.90485787834319,0.9544791998788492,PID,True,22.6875
3.34375,0.17247508556118515,7.256673022747132,1887.952126354598,33.37349370967485,34.904327133503614,0.9542123726857975,PID,True,22.6875
3.3541666666666665,0.17115250421212252,7.257084474563646,1876.9761079675798,33.3683454925785,34.90379479337781,0.9539423004166465,PID,True,22.6875
3.364583333333333,0.16996604858753708,7.257501641333336,1866.689903256774,33.363154070627274,34.90326084325949,0.9536690481450444,PID,True,22.6875
3.375,0.16894125361741183,7.257911189984215,1855.8540412330342,33.3579212674008,34.90272526901384,0.9533927047478461,PID,True,22.6875
3.3854166666666665,0.16810283193863054,7.258317188067003,1845.9984283910878,33.35264975638148,34.90218805729074,0.9531134103246293,PID,True,22.6875
3.395833333333333,0.16746561080766315,7.258712073614142,1836.8557725267738,33.34734298529128,34.901649195809284,0.9528313524188313,PID,True,22.6875
3.40625,0.16703477092507557,7.2590884835139535,1828.5624351002666,33.34200517389661,34.90110867362631,0.9525467665395593,PID,True,22.6875
3.4166666666666665,0.16680708785920964,7.25943860655818,1821.2990088851748,33.33664122570491,34.90056648138858,0.9522599315585148,PID,True,22.6875
3.427083333333333,0.1667717886278394,7.259755126839515,1815.2168986876397,33.33125654746908,34.90002261153842,0.9519711595161919,PID,True,22.6875
3.4375,0.1669129923908018,7.2600314753322,1810.424029598976,33.325856849975935,34.89947705845253,0.9516807841274307,PID,True,22.6875
3.4479166666666665,0.167213519473846,7.260261659806645,1806.9929257743825,33.32044801825401,34.89892981852347,0.9513891532534849,PID,True,22.6875
3.458333333333333,0.1676584792556432,7.260440103479347,1804.9740622776628,33.31503604474494,34.89838089020685,0.9510966250283811,PID,True,22.6875
3.46875,0.16823645457929318,7.260561640748038,1804.3958498076147,33.30962695654068,34.89783027404496,0.950803563549424,PID,True,22.6875
3.4791666666666665,0.1689389864574641,7.260621815178026,1805.2615145110763,33.3042267102756,34.897277972659936,0.9505103325253094,PID,True,22.6875
3.489583333333333,0.16976059512845587,7.260617065026829,1807.5516931906664,33.29884111099119,34.89672399071418,0.950217290265491,PID,True,22.6875
3.5,0.1706995331919962,7.260544625541164,1811.2361369837658,33.2934758063019,34.896168334855986,0.9499247891649459,PID,True,22.6875
3.5104166666666665,0.17175740883086282,7.260402234524919,1816.2789526188835,33.28813631615532,34.89561101366934,0.9496331773470527,PID,True,22.6875
3.520833333333333,0.17293765895310215,7.260188278169266,1822.644814216589,33.28282804525355,34.89505203763167,0.9493427992652033,PID,True,22.6875
3.53125,0.1742423393578753,7.259902118397693,1830.2893290458226,33.27755624149938,34.89449141906613,0.9490539929958897,PID,True,22.6875
3.5416666666666665,0.17566808788526067,7.259544451600892,1839.139538338987,33.27232585281729,34.89392917206402,0.9487670812328814,PID,True,22.6875
3.552083333333333,0.17720465574842226,7.259117813401815,1849.0823373707046,33.26714133963338,34.89336531234744,0.9484823594094646,PID,True,22.6875
3.5625,0.1788360420528265,7.2586265198124655,1859.971920085104,33.26200652576938,34.892799857073555,0.9482000860260137,PID,True,22.6875
3.5729166666666665,0.1805439743845427,7.258076198509054,1871.6480083024019,33.25692453473016,34.89223282460051,0.9479204781454516,PID,True,22.6875
3.583333333333333,0.1823120253464512,7.257473006592453,1883.956089655551,33.25189785278178,34.89166423425371,0.9476437147262644,PID,True,22.6875
3.59375,0.18412699990006148,7.256822777447096,1896.7528830300862,33.246928448744484,34.89109410612451,0.9473699435621771,PID,True,22.6875
3.6041666666666665,0.18597835767707105,7.256130876091657,1909.922972744578,33.24201787772233,34.89052246090807,0.9470992873400922,PID,True,22.6875
3.614583333333333,0.18785570824387432,7.255402359799493,1923.3672016019495,33.23716733142078,34.8899493197689,0.9468318464585902,PID,True,22.6875
3.625,0.18974597378584374,7.2546422896026,1936.983464186635,33.23237759913093,34.889374704208876,0.9465676962976939,PID,True,22.6875
3.6354166666666665,0.19163342983138004,7.25385603364781,1950.6687078948376,33.22764901551062,34.88879863591808,0.9463068836386829,PID,True,22.6875
3.645833333333333,0.19350114663123152,7.2530492483188365,1964.3163529886697,33.22298143237714,34.888221136611776,0.946049424568269,PID,True,22.6875
